공급일자,물품코드,물품대분류,물품중분류,물품소분류,물품명,구매수량,구매금액,구매매장,반품_원거래일자,회원번호
20170427,120101049,건강,건강일반,추출/농축액,도라지액(90ml*10봉),0.7,10500,매장1,,4432
20170427,40204004,과실,견과,호두,깐호두(140g),1,15500,매장1,,3600
20170427,80104004,간식,과자,엿/양갱/기타,호박쌀엿(100g),3,6300,매장1,,3600
20170427,60103018,축산물,닭/오리,무항생제닭,닭분쇄육(300g/국내산),1,3600,매장1,,2140
20170427,60303014,축산물,육가공,식육추출가공,한우사골국(500g),1,4400,매장1,,2140
20170427,70502024,수산,생물수산,패류/갑각류,자연산참바지락(350g),-1,-4100,매장1,,2140
20170427,80201038,간식,떡,가래떡,떡볶이떡(유기/500g),1,3400,매장1,,2140
20170427,100401003,반찬,어묵/묵,어묵,명태참어묵(300g),1,3800,매장1,,2140
20170427,40116255,과실,과일,사과,사과/(2kg)/대:못난이,1,9000,매장1,,2980
20170427,60201008,축산물,알,유정란,유정란/매장용(15알/국내산),1,5400,매장1,,2980
20170427,90201011,양념/가루,기름/식초,기름,참기름(330ml),1,25100,매장1,,2980
20170427,70301017,수산,수산가공,젓갈/액젓,오징어젓(250g),1,4900,매장1,,2266
20170427,80101011,간식,과자,스낵,두부과자(100g),1,2300,매장1,,2266
20170427,50131003,채소,잎/줄기채소,부추,부추(300g),1,1950,매장1,,5012
20170427,60102001,축산물,돼지,무항생제돼지,돼지불고기(600g/국내산),1,7600,매장1,,5012
20170427,60201008,축산물,알,유정란,유정란/매장용(15알/국내산),1,5400,매장1,,5012
20170427,70201029,수산,냉동수산,냉동생선,구이용삼치(400g/1마리),1,6300,매장1,,5012
20170427,60201008,축산물,알,유정란,유정란/매장용(15알/국내산),1,5400,매장1,,4919
20170427,60401007,축산물,유제품,우유/산양유,우유(범산/900ml),1,4800,매장1,,4919
20170427,130501098,생활용품,화장품,기초화장품,수피아 알로에베라잎즙 수딩젤,1,6700,매장1,,4919
20170427,130504031,생활용품,화장품,유아/썬크림,자연그대로 베이비썬크림(60㎖),1,14000,매장1,,4919
20170427,50179002,채소,잎/줄기채소,죽순,삶은죽순(냉동:500g),2,13200,매장1,,2252
20170427,50213002,채소,열매채소,오이,오이(3개),1,2200,매장1,,2252
20170427,50308003,채소,과일채소,참외,참외(2kg),1,20400,매장1,,2252
20170427,50426001,채소,손질한채소,연근채/세척,연근채(300g),1,3750,매장1,,2252
20170427,50816001,채소,콩나물,콩나물,콩나물(300g),2,2600,매장1,,2252
20170427,60101001,축산물,소,한우,한우불고기(600g/국내산),1,30500,매장1,,2252
20170427,60101022,축산물,소,한우,한우국거리(300g/국내산),1,16800,매장1,,2252
20170427,60101049,축산물,소,한우,한우차돌박이(300g/국내산),1,15500,매장1,,2252
20170427,60402321,축산물,유제품,요구르트,순수요거트(450g),2,8820,매장1,,2252
20170427,80201007,간식,떡,가래떡,떡국떡(유기:800g),1,5900,매장1,,2252
20170427,80501003,간식,식사대용,죽,호박죽(280g),1,2070,매장1,,2252
20170427,110104065,음료,음료,음료기타,얼음식혜(1000ml),1,3500,매장1,,2252
20170427,110102028,음료,음료,과즙,포도즙(팩:120ml*20봉),0.1,3100,매장1,,2173
20170427,110102047,음료,음료,과즙,사과당근즙(150ml),2,2000,매장1,,2173
20170427,110102067,음료,음료,과즙,감귤즙(유기/150ml),2,1900,매장1,,2173
20170427,110102418,음료,음료,과즙,배즙(120ml/1봉-매장용),5,5000,매장1,,2173
20170427,120101049,건강,건강일반,추출/농축액,도라지액(90ml*10봉),0.1,1500,매장1,,2173
20170427,40121003,과실,과일,참다래,참다래(그린:800g),1,5300,매장1,,2609
20170427,60103025,축산물,닭/오리,무항생제닭,닭가슴살(200g/국내산),1,3700,매장1,,2609
20170427,60201016,축산물,알,논지엠오유정란,유정란/매장용(안심대안사료/10알),1,5200,매장1,,2609
20170427,60303014,축산물,육가공,식육추출가공,한우사골국(500g),1,4400,매장1,,2609
20170427,60401007,축산물,유제품,우유/산양유,우유(범산/900ml),1,4800,매장1,,2609
20170427,60402005,축산물,유제품,요구르트,플레인요구르트(범산/450ml),1,4100,매장1,,2609
20170427,60404467,축산물,유제품,치즈/기타,리코타치즈(200g),1,8100,매장1,,2609
20170427,80103027,간식,과자,한과/유과,방울유과(70g),1,2800,매장1,,2609
20170427,80401096,간식,빵,"식빵, 식사대용",쌀식빵(360g)/매장,1,4200,매장1,,2609
20170427,100201003,반찬,두부/유부,두부,두부(1모:420g),1,1950,매장1,,2609
20170427,100401020,반찬,어묵/묵,어묵,제주백조기 모듬어묵(210g),1,6000,매장1,,2609
20170427,130208028,생활용품,생활용품,위생용품,면생리대(대형/1개),2,11600,매장1,,2609
20170427,130208063,생활용품,생활용품,위생용품,면생리대속지(대형/3장),1,3000,매장1,,2609
20170427,130210156,생활용품,세제/세안,살균/세정/탈취,거품없는 세정제(주방ㆍ찌든때용),1,4600,매장1,,2609
20170427,130504031,생활용품,화장품,유아/썬크림,자연그대로 베이비썬크림(60㎖),1,14000,매장1,,2609
20170427,60201015,축산물,알,재래닭유정란,재래닭유정란(10알/국내산),1,7500,매장1,,2711
20170427,60402319,축산물,유제품,요구르트,달지않은 떠먹는요거트(350g),2,10080,매장1,,2711
20170427,90201011,양념/가루,기름/식초,기름,참기름(330ml),1,25100,매장1,,2711
20170427,90201018,양념/가루,기름/식초,기름,현미유(500ml),1,5600,매장1,,2711
20170427,100201003,반찬,두부/유부,두부,두부(1모:420g),1,1950,매장1,,2711
20170427,100305021,반찬,밑반찬,김가공,주먹밥해물(36g),1,2600,매장1,,2711
20170427,110104021,음료,음료,푸딩,과일푸딩(포도:110g),1,1260,매장1,,2711
20170427,110104022,음료,음료,푸딩,과일푸딩(사과:110g),1,1080,매장1,,2711
20170427,110104023,음료,음료,푸딩,과일푸딩(감귤:110g),1,1080,매장1,,2711
20170427,110104029,음료,음료,푸딩,과일푸딩(딸기:110g),1,1080,매장1,,2711
20170427,130503020,생활용품,화장품,세안제/팩,자연그대로 솝베리 클렌징워터,1,13500,매장1,,2711
20170427,30201001,서류,고구마,고구마,밤고구마(2kg),-1,-8000,매장1,20170427,3827
20170427,30201001,서류,고구마,고구마,밤고구마(2kg),1,8000,매장1,,3827
20170427,50406005,채소,뿌리채소,당근,당근(500g),-1,-2000,매장1,20170427,3827
20170427,50406005,채소,뿌리채소,당근,당근(500g),2,4000,매장1,,3827
20170427,50419001,채소,뿌리채소,월동무,월동무(600~900g),-2,-2000,매장1,20170427,3827
20170427,50419001,채소,뿌리채소,월동무,월동무(600~900g),4,4000,매장1,,3827
20170427,100201004,반찬,두부/유부,두부,순두부(300g),-1,-1050,매장1,20170427,3827
20170427,100201004,반찬,두부/유부,두부,순두부(300g),2,2100,매장1,,3827
20170427,100201005,반찬,두부/유부,두부,찌개용두부(420g),-1,-1850,매장1,20170427,3827
20170427,100201005,반찬,두부/유부,두부,찌개용두부(420g),2,3700,매장1,,3827
20170427,50139001,채소,쌈채소류,생채,생채(150g),1,1300,매장1,,3203
20170427,50165002,채소,잎/줄기채소,치커리,치커리(100g),1,800,매장1,,3203
20170427,50705005,채소,버섯,양송이버섯,갈색양송이버섯(140g),1,2800,매장1,,3203
20170427,70105005,수산,건어물,기타건어류,말린홍합(200g),1,9800,매장1,,3203
20170427,100305020,반찬,밑반찬,김가공,주먹밥채소&해물(36g),2,5200,매장1,,3203
20170427,120202006,건강,홍삼/녹용,녹용,꽃사슴녹용액(남성/30봉*90ml),1,66000,매장1,,3203
20170427,110102011,음료,음료,과즙,유자주스(1l),1,6000,매장1,,2830
20170427,130208008,생활용품,생활용품,휴지,숲사랑 주방휴지(6롤),1,5900,매장1,,2830
20170427,130208010,생활용품,생활용품,휴지,숲사랑 미용사각휴지(3상자),1,3700,매장1,,2830
20170427,70406002,수산,해조,미역/다시마,자른다시마(100g),1,2150,매장1,,2268
20170427,80601028,간식,잼/병조림/기타,잼,딸기잼(480g),1,6500,매장1,,2268
20170427,50132008,채소,잎/줄기채소,브로컬리,브로컬리(250g),1,2900,매장1,,2185
20170427,50159002,채소,잎/줄기채소,아스파라거스,아스파라거스(150g),1,3900,매장1,,2185
20170427,50307007,채소,과일채소,완숙토마토,완숙토마토(1kg),2,11600,매장1,,2185
20170427,50419001,채소,뿌리채소,월동무,월동무(600~900g),1,1000,매장1,,2185
20170427,50512001,채소,양념채소,중파,중파(500g),1,2200,매장1,,2185
20170427,80102020,간식,과자,쿠키,호두쿠키(100g),1,3800,매장1,,2185
20170427,80102037,간식,과자,쿠키,단호박쿠키(100g),1,3700,매장1,,2185
20170427,80401095,간식,빵,단과자빵,소보루빵(75g)/매장,1,1200,매장1,,2185
20170427,80401293,간식,빵,단과자빵,딸기머핀(75g*2개),1,2400,매장1,,2185
20170427,80401368,간식,빵,앙금크림빵,크림빵(75g)/매장,1,1500,매장1,,2185
20170427,80401371,간식,빵,"식빵, 식사대용",쌀로만든잉글리쉬머핀(66g*4개)/매장,1,3700,매장1,,2185
20170427,90405036,양념/가루,장,장류/기타,검은콩낫토(50g*2),3,8700,매장1,,2185
20170427,50135007,채소,쌈채소류,상추,상추(재래종:200g),1,1650,매장1,,3916
20170427,50148001,채소,잎/줄기채소,쑥갓,쑥갓(200g),1,1450,매장1,,3916
20170427,50419001,채소,뿌리채소,월동무,월동무(600~900g),1,1000,매장1,,3916
20170427,60201008,축산물,알,유정란,유정란/매장용(15알/국내산),2,10800,매장1,,3916
20170427,60401333,축산물,유제품,우유/산양유,저지방우유(범산/900ml),1,4700,매장1,,3916
20170427,60401338,축산물,유제품,우유/산양유,목초우유(200ml*3병),1,4200,매장1,,3916
20170427,70301016,수산,수산가공,젓갈/액젓,창난젓(250g),1,7000,매장1,,3916
20170427,130301012,생활용품,세제/세안,세탁비누,섬유유연제(보충용:800㎖),1,3200,매장1,,3916
20170427,70301016,수산,수산가공,젓갈/액젓,창난젓(250g),1,7000,매장1,,3445
20170427,80304009,간식,밀가공,간편조리면,스파게티(620g),1,7900,매장1,,3445
20170427,80401106,간식,빵,"식빵, 식사대용",잡곡식빵(450g)/매장,1,4000,매장1,,3445
20170427,100305019,반찬,밑반찬,김가공,주먹밥채소(36g),1,2600,매장1,,3445
20170427,100401003,반찬,어묵/묵,어묵,명태참어묵(300g),1,3800,매장1,,3445
20170427,50165002,채소,잎/줄기채소,치커리,치커리(100g),1,800,매장1,,5068
20170427,50198197,채소,잎/줄기채소,어린잎채소,어린잎채소(100g),1,2500,매장1,,5068
20170427,50508017,채소,양념채소,양파,양파(조생종:1kg),1,2650,매장1,,5068
20170427,60402320,축산물,유제품,요구르트,떠먹는요거트(350g),1,5040,매장1,,5068
20170427,80201045,간식,떡,가래떡,현미떡볶이떡(500g),1,3200,매장1,,5068
20170427,80504014,간식,식사대용,식사대용/기타,곤드레나물밥(624g),1,7000,매장1,,5068
20170427,100305011,반찬,밑반찬,김가공,파래전장김(30g),1,2100,매장1,,5068
20170427,110102418,음료,음료,과즙,배즙(120ml/1봉-매장용),4,4000,매장1,,5068
20170427,120104005,건강,건강일반,추출/농축액,쌍화차(70ml),4,10400,매장1,,5068
20170427,50142001,채소,잎/줄기채소,시금치,시금치(300g),1,1800,매장1,,2887
20170427,90201001,양념/가루,기름/식초,기름,현미유(900ml),1,9600,매장1,,2887
20170427,90302003,수산,소금,가공소금,볶은소금(1kg),1,2900,매장1,,2887
20170427,90502010,양념/가루,소스/기타양념,기타양념,다진마늘(난지형:200g),1,4500,매장1,,2887
20170427,100201005,반찬,두부/유부,두부,찌개용두부(420g),1,1850,매장1,,2887
20170427,100202008,반찬,두부/유부,유부,조미유부(145g:14매),1,3700,매장1,,2887
20170427,110102047,음료,음료,과즙,사과당근즙(150ml),1,1000,매장1,,2887
20170427,110102067,음료,음료,과즙,감귤즙(유기/150ml),1,950,매장1,,2783
20170427,130404309,생활용품,천연염색/편백,침구류,꽃무늬차렵이불(퀸/소목/200*230),1,214000,매장1,,2783
20170427,50213002,채소,열매채소,오이,오이(3개),1,2200,매장1,,2458
20170427,50813001,채소,콩나물,숙주나물,황토숙주나물(300g),1,2800,매장1,,2458
20170427,70308003,수산,수산가공,수산가공반찬,통살생선가스(240g),1,5200,매장1,,2458
20170427,100401007,반찬,어묵/묵,어묵,두부연어묵(270g),1,3800,매장1,,2458
20170427,130503012,생활용품,화장품,세안제/팩,수피아 해맑은 클렌징폼(120㎖),1,8700,매장1,,2458
20170427,60201008,축산물,알,유정란,유정란/매장용(15알/국내산),2,10800,매장1,,2768
20170427,80101001,간식,과자,스낵,옥수수튀밥(100g),2,3800,매장1,,2768
20170427,50121001,채소,잎/줄기채소,미나리,한재미나리(200g),1,3400,매장1,,5068
20170427,80301145,간식,과자,스낵,부숴먹는라면(90g:1봉),2,2600,매장1,,5068
20170427,80401063,간식,빵,단과자빵,유자컵케이크(4개:170g),1,2900,매장1,,5068
20170427,90401009,양념/가루,장,간장,맛간장(900ml),1,13600,매장1,,5068
20170427,20301006,잡곡,보리/혼합곡,보리,찰보리/무(1kg),1,3700,매장1,,2170
20170427,20602012,잡곡,콩/화본/깨,화본,수수/유(500g),1,4000,매장1,,2170
20170427,20605003,잡곡,콩/화본/깨,화본,귀리(무/500g),1,3900,매장1,,2170
20170427,40116221,과실,과일,사과,사과/(5kg)/중,0.5,12100,매장1,,2170
20170427,50213002,채소,열매채소,오이,오이(3개),1,2200,매장1,,2170
20170427,50706003,채소,버섯,팽이버섯,팽이버섯(150g),1,600,매장1,,2170
20170427,60201008,축산물,알,유정란,유정란/매장용(15알/국내산),1,5400,매장1,,2170
20170427,60302025,축산물,육가공,햄/소시지/훈제,후랑크소시지(300g)-매장,1,4100,매장1,,2170
20170427,70303013,수산,수산가공,게장/게살,붉은대게 모듬살(100g),1,3700,매장1,,2170
20170427,110104065,음료,음료,음료기타,얼음식혜(1000ml),1,3500,매장1,,2170
20170427,130301012,생활용품,세제/세안,세탁비누,섬유유연제(보충용:800㎖),1,3200,매장1,,2170
20170427,100302008,반찬,밑반찬,조림,우엉조림(반찬용/150g),1,4000,매장1,,2351
20170427,110104065,음료,음료,음료기타,얼음식혜(1000ml),1,3500,매장1,,2351
20170427,130503015,생활용품,화장품,세안제/팩,수피아 쌀겨 마스크팩(5장),1,5600,매장1,,2351
20170427,50816001,채소,콩나물,콩나물,콩나물(300g),1,1300,매장1,,2950
20170427,70203046,수산,냉동수산,기타냉동수산,얼린오징어(썬 것:400g),1,5900,매장1,,2950
20170427,80202008,간식,떡,냉동떡,냉동흑미건강떡(80g*5봉),1,7300,매장1,,2950
20170427,130303020,생활용품,세제/세안,주방용비누,물사랑 주방용물비누(보충용:1400㎖),1,6600,매장1,,2950
20170427,40132010,과실,과일,산딸기,산딸기(250g),1,8900,매장1,,4131
20170427,50308004,채소,과일채소,참외,참외/소(1.2kg),1,9800,매장1,,4131
20170427,50512001,채소,양념채소,중파,중파(500g),1,2200,매장1,,4131
20170427,50706003,채소,버섯,팽이버섯,팽이버섯(150g),1,600,매장1,,4131
20170427,60201008,축산물,알,유정란,유정란/매장용(15알/국내산),1,5400,매장1,,4131
20170427,70502017,수산,생물수산,패류/갑각류,꽃게(암게/1kg),1,52300,매장1,,4131
20170427,80401367,간식,빵,"찐빵,호떡,전통",찰보리호떡(190g/4개)/매장,1,4100,매장1,,4131
20170427,100305009,반찬,밑반찬,김가공,구운도시락김(5g*3봉),2,2600,매장1,,4131
20170427,100501014,반찬,절임/장아찌,절임,단무지(김밥용:400g),1,2600,매장1,,4131
20170427,80201051,간식,떡,즉석떡,쇠머리떡(200g),1,3300,매장1,,2534
20170427,90405001,양념/가루,장,장류/기타,쌈장(250g),1,5700,매장1,,2534
20170427,50706003,채소,버섯,팽이버섯,팽이버섯(150g),1,600,매장1,,3203
20170427,60101023,축산물,소,한우,한우샤브샤브(300g/국내산),1,15300,매장1,,3203
20170427,60201015,축산물,알,재래닭유정란,재래닭유정란(10알/국내산),1,7500,매장1,,3203
20170427,120101027,건강,건강일반,추출/농축액,쌍화차(70ml*10봉),0.4,10400,매장1,,3203
20170427,70105005,수산,건어물,기타건어류,말린홍합(200g),1,9800,매장1,,2407
20170427,110104029,음료,음료,푸딩,과일푸딩(딸기:110g),1,1080,매장1,,2407
20170427,20503002,잡곡,콩/화본/깨,콩,깐녹두(국산/500g),1,11700,매장1,,2216
20170427,20509002,잡곡,콩/화본/깨,콩,팥/무(500g),1,12600,매장1,,2216
20170427,50143002,채소,쌈채소류,쌈채소모음,쌈채소모음(200g),1,2050,매장1,,2216
20170427,50415001,채소,뿌리채소,야콘,야콘(2kg),1,8000,매장1,,2216
20170427,50813001,채소,콩나물,숙주나물,황토숙주나물(300g),1,2800,매장1,,2216
